MJD mag magerr band
58796.2676529559 23.5662 3.90871 PS_i
59832.3884762061 18.6802 0.113598 PS_i
59832.3992331894 18.631 0.121596 PS_i
59832.4098244319 18.5684 0.101932 PS_i
59832.4203045089 18.6096 0.121793 PS_i
59070.515616231 20.7854 0.624111 PS_i
59070.5266751037 20.3254 0.713113 PS_i
59070.5377345928 20.2363 0.664397 PS_i
59070.5487810219 20.4179 0.736941 PS_i
59336.5730738967 17.8199 0.202149 PS_i
59336.5826761179 17.8597 0.178473 PS_i
59336.5922317752 17.795 0.189662 PS_i
59336.6017901976 17.8532 0.177726 PS_i
59531.2063175975 18.0638 0.0873807 PS_i
59531.2167390115 18.1057 0.05352 PS_i
59923.55438403406 19.45068 0.1981 UVOT_B
59966.48252299124 19.883509999999998 0.3116 UVOT_B
59923.55438403406 18.57977 0.30878 UVOT_U
59966.48252299124 18.54585 0.34543 UVOT_U
59923.55438403406 18.59023 0.25099 UVOT_UVM2
59966.48252299124 18.873699999999996 0.33818 UVOT_UVM2
59923.55438403406 19.257019999999997 0.50494 UVOT_UVM1
59966.48252299124 18.32972 0.29564 UVOT_UVM1
59923.55438403406 20.535249999999998 0.80718 UVOT_UVW2
59966.48252299124 20.10571 0.70768 UVOT_UVW2
59923.55438403406 19.043940000000003 0.31886 UVOT_V
59966.48252299124 19.503940000000004 0.49635 UVOT_V
59155.0 16.829856276302078 0.11403046615000179 WISE_W1
59356.0 16.02370858959131 0.06675565960327035 WISE_W1
59519.0 15.794759499307808 0.03782294320007917 WISE_W1
59720.0 15.9760002776975 0.03872733869601319 WISE_W1
59885.0 16.011707767468888 0.04840175655094914 WISE_W1
60087.0 16.398678335971326 0.07544327449059196 WISE_W1
60250.0 16.57346568770451 0.10842862335541703 WISE_W1
59155.0 16.180817767866444 0.20332598813476466 WISE_W2
59356.0 15.417100041050515 0.17803962804885298 WISE_W2
59519.0 15.363250161044212 0.10467877505508305 WISE_W2
59720.0 15.604380833979764 0.1644234541627787 WISE_W2
59885.0 15.515649156786516 0.09602710970450179 WISE_W2
60087.0 15.9648287496001 0.228460745192117 WISE_W2
60250.0 15.926539939009125 0.13788170488013396 WISE_W2
59073.87106479984 20.530400088033645 0.1463623697409151 ZTF_g
59075.83787039993 20.699044369986105 0.14277226722232506 ZTF_g
