MJD mag magerr band
58584.91665247257 18.190919876098633 0.16568084061145782 UVOT_B
59185.88021135278 18.86725425720215 0.43802738189697266 UVOT_B
58563.84411729086 18.535091400146484 0.27285170555114746 UVOT_B
59037.63650579618 19.682130813598633 0.5155333876609802 UVOT_B
58605.86752249398 18.38035011291504 0.21868479251861572 UVOT_B
58603.74180990382 18.43952751159668 0.47197896242141724 UVOT_B
58591.12125332512 19.026090621948242 0.3625394403934479 UVOT_B
58632.90549877766 18.139856338500977 0.15615910291671753 UVOT_B
58598.49290220278 18.399362564086914 0.24423767626285553 UVOT_B
58625.06308640671 17.84488868713379 0.13431277871131897 UVOT_B
58646.56851506424 17.84409523010254 0.1390068382024765 UVOT_B
58639.497969781136 18.06417465209961 0.13560907542705536 UVOT_B
58584.915687220026 18.6733455657959 0.1290310025215149 UVOT_U
59185.87923850231 19.814958572387695 0.554266631603241 UVOT_U
58563.843459721415 18.66152000427246 0.1574438363313675 UVOT_U
59037.635599666784 19.27975082397461 0.17786923050880432 UVOT_U
58605.86604747882 18.327646255493164 0.11183371394872665 UVOT_U
58603.74141487662 18.285133361816406 0.2130088210105896 UVOT_U
58591.120364817594 18.93808937072754 0.17031972110271454 UVOT_U
58632.90476995394 18.276813507080078 0.09401240199804306 UVOT_U
58598.49168155856 18.51199722290039 0.14374807476997375 UVOT_U
58625.06230414213 18.56299591064453 0.13004665076732635 UVOT_U
58646.567845682635 18.381135940551758 0.12777899205684662 UVOT_U
58639.496859785184 18.344472885131836 0.09398571401834488 UVOT_U
58584.923098876505 18.886207580566406 0.08213872462511063 UVOT_UVM2
59185.98516294676 20.334184646606445 0.39812445640563965 UVOT_UVM2
58563.84842842847 19.355213165283203 0.1339801698923111 UVOT_UVM2
59037.64261418947 20.259550094604492 0.17516712844371796 UVOT_UVM2
58605.8777027919 18.92947006225586 0.09012531489133835 UVOT_UVM2
58591.12741796782 18.920093536376953 0.07979219406843185 UVOT_UVM2
58632.91051805278 18.836137771606445 0.07427460700273514 UVOT_UVM2
58598.501107999655 18.91655158996582 0.0992547944188118 UVOT_UVM2
58625.06811289676 18.72520637512207 0.08150836825370789 UVOT_UVM2
58646.573106048265 18.825916290283203 0.07646822184324265 UVOT_UVM2
58639.5056167809 18.842304229736328 0.07193610817193985 UVOT_UVM2
58584.91422733761 18.870479583740234 0.0911913514137268 UVOT_UVM1
59185.87765181782 19.603858947753906 0.20173907279968262 UVOT_UVM1
59977.50666346782 21.04897689819336 0.44122371077537537 UVOT_UVM1
59893.6023438706 20.47537612915039 0.26268792152404785 UVOT_UVM1
58563.8424740375 18.93791961669922 0.11970501393079758 UVOT_UVM1
59949.28106852512 23.212764739990234 3.296743154525757 UVOT_UVM1
59907.57085175 20.432348251342773 0.20611876249313354 UVOT_UVM1
59991.64159258611 22.528976440429688 1.3947392702102661 UVOT_UVM1
59037.634265692475 20.15358543395996 0.19716356694698334 UVOT_UVM1
58605.863853982984 18.595922470092773 0.08740774542093277 UVOT_UVM1
59963.328149095025 20.882043838500977 0.3086555004119873 UVOT_UVM1
60019.21796285937 23.75229835510254 4.73018217086792 UVOT_UVM1
58603.74084260775 18.573461532592773 0.16811351478099823 UVOT_UVM1
59935.73527360128 22.55449676513672 1.293089509010315 UVOT_UVM1
58591.11906813044 19.0760440826416 0.11470194160938263 UVOT_UVM1
58632.90375770938 18.658300399780273 0.08028379082679749 UVOT_UVM1
58598.48989560475 18.747770309448242 0.10429771989583969 UVOT_UVM1
58625.06102443854 18.740703582763672 0.09331491589546204 UVOT_UVM1
58646.56686031794 18.593494415283203 0.08562768995761871 UVOT_UVM1
59921.75040969965 21.61042022705078 0.5943333506584167 UVOT_UVM1
58639.49524711481 18.53166961669922 0.07352784276008606 UVOT_UVM1
58584.918931395834 19.11005973815918 0.06325166672468185 UVOT_UVW2
59185.88209697303 20.917701721191406 0.31646817922592163 UVOT_UVW2
58563.84561433264 19.39491844177246 0.09716057032346725 UVOT_UVW2
59037.63867451817 20.640750885009766 0.15725837647914886 UVOT_UVW2
58605.87115033368 18.984954833984375 0.06580488383769989 UVOT_UVW2
58603.74274508449 19.192859649658203 0.1470683515071869 UVOT_UVW2
58591.1234027647 19.156028747558594 0.07006390392780304 UVOT_UVW2
58632.90740744699 18.993619918823242 0.0590176098048687 UVOT_UVW2
58598.495853508335 19.09015464782715 0.07703085243701935 UVOT_UVW2
58625.06455835637 18.95162010192871 0.06411817669868469 UVOT_UVW2
58646.57011107037 18.954364776611328 0.059052981436252594 UVOT_UVW2
58639.50077046944 18.970050811767578 0.055962201207876205 UVOT_UVW2
58584.92136706574 18.09689712524414 0.3272530734539032 UVOT_V
59185.88493028762 22.94127655029297 58.33081817626953 UVOT_V
59977.5000630625 19.665239334106445 0.5311830639839172 UVOT_V
59893.59974953854 19.559450149536133 0.7014518976211548 UVOT_V
58563.84727227083 18.33763313293457 0.505776584148407 UVOT_V
59949.2751773419 19.582101821899414 0.5666760802268982 UVOT_V
59907.56747042882 19.130958557128906 0.43846040964126587 UVOT_V
59991.63576889097 19.48359489440918 0.4288080036640167 UVOT_V
59037.640885954286 18.887407302856445 0.5462743639945984 UVOT_V
58605.87477127778 18.207475662231445 0.4014750123023987 UVOT_V
59963.32379358264 19.114036560058594 0.34417107701301575 UVOT_V
60019.21451213472 19.854089736938477 0.6813170909881592 UVOT_V
60005.73608695544 19.098268508911133 0.2932015061378479 UVOT_V
58603.74362746285 17.473573684692383 0.4848508834838867 UVOT_V
59935.72881308715 19.40338134765625 0.4282565116882324 UVOT_V
58591.12554032871 19.779277801513672 1.5811967849731445 UVOT_V
58632.90899796204 18.300386428833008 0.38198786973953247 UVOT_V
58598.498801685535 18.422243118286133 0.5410263538360596 UVOT_V
58625.06685196447 18.436935424804688 0.47923851013183594 UVOT_V
58646.57174442754 17.833471298217773 0.2473859339952469 UVOT_V
58639.50339193669 18.684579849243164 0.4998798370361328 UVOT_V
58131.887325864285 14.321263133398183 0.070529231166798 WISE_W1
58291.01733962243 14.340188734269148 0.1258911728277926 WISE_W1
58496.06536888571 14.441462917137338 0.06792838365604181 WISE_W1
58656.67468180934 13.902015218603871 0.05364310041582465 WISE_W1
58860.6516219777 13.458110884701984 0.04473366284707736 WISE_W1
59021.40841463588 13.316911301809828 0.05604144536515735 WISE_W1
59227.217083445 13.311826046269527 0.05721983375543836 WISE_W1
59387.6662432961 13.454617279880221 0.05295968650834068 WISE_W1
59591.44876178625 13.642665656980672 0.03879996778349199 WISE_W1
59752.06487365188 13.835187345970219 0.05105630317355544 WISE_W1
59955.99507615813 14.075988171218992 0.11492781362120325 WISE_W1
60116.987043095505 14.303374897771466 0.09558655763233662 WISE_W1
58131.887325864285 13.427901090616896 0.1639045267146427 WISE_W2
58291.01733962243 13.472691417665411 0.13723506479833822 WISE_W2
58496.06536888571 13.433171444420086 0.14575069573117796 WISE_W2
58656.67468180934 13.163545998655714 0.09947372629102731 WISE_W2
58860.6516219777 12.735906399455573 0.058308707115179687 WISE_W2
59021.40841463588 12.57576838710622 0.07588235294117633 WISE_W2
59227.217083445 12.507865982164116 0.05804413057105786 WISE_W2
59387.6662432961 12.582173297438983 0.07242563235638493 WISE_W2
59591.44876178625 12.707426035434086 0.06776614198845932 WISE_W2
59752.06487365188 12.842065771245176 0.054169871700051074 WISE_W2
59955.99507615813 13.00551871379275 0.09732707020017617 WISE_W2
60116.987043095505 13.18039603704671 0.09716048579540966 WISE_W2
58522.97320599994 20.211239682276194 0.1305226767922001 ZTF_g
58523.01892360021 19.877195181295242 0.09081154925984691 ZTF_g
58526.97035880014 19.98520073182772 0.1109086437536817 ZTF_g
58541.91958330013 19.417915227820686 0.09855429149379624 ZTF_g
58547.85740739992 19.362053978908236 0.05004546691406375 ZTF_g
58556.94211809989 19.1344799028979 0.04280156627424603 ZTF_g
58560.7880092999 18.90891467348157 0.09159584215831984 ZTF_g
58567.95953699993 19.023583581707953 0.08295180508913269 ZTF_g
