MJD mag magerr band
57483.5657755 14.126 0.052 WISE_W1
57483.63135478 13.797 0.109 WISE_W2
57483.63135478 14.097 0.051 WISE_W1
57483.69680674 14.134 0.052 WISE_W1
57483.69680674 13.641 0.107 WISE_W2
57483.76238601 14.077 0.176 WISE_W2
57483.76238601 14.05 0.059 WISE_W1
57483.82796534 13.801 0.103 WISE_W2
57483.82796534 14.146 0.053 WISE_W1
57483.89341729 13.623 0.088 WISE_W2
57483.89341729 14.15 0.051 WISE_W1
57483.95899661 14.107 0.05 WISE_W1
57483.95899661 13.691 0.106 WISE_W2
57484.02457593 14.02 0.054 WISE_W1
57484.02457593 13.728 0.149 WISE_W2
57484.09002789 13.705 0.103 WISE_W2
57484.09002789 14.026 0.047 WISE_W1
57484.15560721 13.545 0.094 WISE_W2
57484.15560721 14.074 0.052 WISE_W1
57484.2866385 14.008 0.047 WISE_W1
57484.2866385 13.715 0.108 WISE_W2
57484.41766972 13.817 0.118 WISE_W2
57484.41766972 14.069 0.052 WISE_W1
57493.06790407 14.086 0.049 WISE_W1
57493.06790407 13.668 0.106 WISE_W2
57682.28662056 14.165 0.075 WISE_W1
57682.28662056 13.577 0.095 WISE_W2
57682.41752449 13.758 0.114 WISE_W2
57682.41752449 14.066 0.055 WISE_W1
57682.41765182 13.529 0.146 WISE_W2
57682.41765182 14.057 0.052 WISE_W1
57682.54855571 14.1 0.059 WISE_W1
57682.54855571 13.444 0.121 WISE_W2
57682.67958692 14.072 0.051 WISE_W1
57682.67958692 13.821 0.17 WISE_W2
57682.74516623 14.09 0.072 WISE_W1
57682.74516623 13.837 0.12 WISE_W2
57682.81061823 13.589 0.208 WISE_W2
57682.81061823 14.098 0.067 WISE_W1
57682.87607017 14.29 0.229 WISE_W2
57682.87607017 14.05 0.049 WISE_W1
57682.94164949 14.156 0.056 WISE_W1
57682.94164949 14.036 0.175 WISE_W2
57683.00710148 13.732 0.173 WISE_W2
57683.00710148 14.091 0.052 WISE_W1
57683.07268069 14.141 0.053 WISE_W1
57683.07268069 13.764 0.132 WISE_W2
57683.20358464 14.11 0.08 WISE_W1
57683.20358464 13.545 0.105 WISE_W2
57683.20371196 14.095 0.056 WISE_W1
57683.20371196 13.63 0.102 WISE_W2
57683.26916395 13.656 0.123 WISE_W2
57683.26916395 14.057 0.051 WISE_W1
57683.3346159 13.946 0.163 WISE_W2
57683.3346159 14.19 0.068 WISE_W1
57683.40019525 13.763 0.202 WISE_W2
57683.40019525 14.097 0.054 WISE_W1
57683.46564721 14.07 0.058 WISE_W1
57683.46564721 13.814 0.167 WISE_W2
57683.53122652 13.923 0.152 WISE_W2
57683.53122652 14.024 0.049 WISE_W1
57685.16879875 14.166 0.054 WISE_W1
57685.16879875 14.182 0.151 WISE_W2
57685.29982997 14.012 0.051 WISE_W1
57685.29982997 13.647 0.11 WISE_W2
57685.56189243 14.153 0.053 WISE_W1
57685.56189243 13.675 0.142 WISE_W2
57685.62734438 13.7 0.107 WISE_W2
57685.62734438 14.013 0.049 WISE_W1
57685.69279628 14.127 0.053 WISE_W1
57685.69279628 13.876 0.118 WISE_W2
57685.69292369 14.172 0.06 WISE_W1
57685.69292369 13.681 0.118 WISE_W2
57685.75837559 14.138 0.052 WISE_W1
57685.75837559 13.586 0.1 WISE_W2
57685.82382753 13.891 0.118 WISE_W2
57685.82382753 14.394 0.064 WISE_W1
57685.88940685 13.903 0.139 WISE_W2
57685.88940685 14.219 0.059 WISE_W1
57685.9548588 14.146 0.06 WISE_W1
57685.9548588 13.623 0.137 WISE_W2
57686.02043811 13.735 0.101 WISE_W2
57686.02043811 14.141 0.053 WISE_W1
57686.08589006 14.137 0.219 WISE_W2
57686.08589006 14.187 0.075 WISE_W1
57686.151342 13.689 0.133 WISE_W2
57686.151342 14.103 0.054 WISE_W1
57686.21692127 13.899 0.182 WISE_W2
57686.21692127 14.052 0.051 WISE_W1
57686.28237322 13.741 0.133 WISE_W2
57686.28237322 14.104 0.056 WISE_W1
57686.34795252 13.614 0.139 WISE_W2
57686.34795252 14.059 0.052 WISE_W1
57686.41340448 13.844 0.122 WISE_W2
57686.41340448 14.06 0.05 WISE_W1
57686.47885642 13.784 0.122 WISE_W2
57686.47885642 14.182 0.073 WISE_W1
57686.47898378 13.793 0.109 WISE_W2
57686.47898378 14.049 0.054 WISE_W1
57686.54443568 13.513 0.099 WISE_W2
57686.54443568 14.179 0.057 WISE_W1
57686.67546685 13.997 0.067 WISE_W1
57686.67546685 13.865 0.12 WISE_W2
57686.80649811 13.674 0.112 WISE_W2
57686.80649811 14.143 0.055 WISE_W1
57843.32843854 13.896 0.116 WISE_W2
57843.32843854 14.168 0.058 WISE_W1
57843.45934266 14.054 0.152 WISE_W2
57843.45934266 14.003 0.054 WISE_W1
57843.59037414 13.719 0.124 WISE_W2
57843.59037414 14.077 0.053 WISE_W1
57843.72127821 13.779 0.166 WISE_W2
57843.72127821 14.172 0.072 WISE_W1
57843.78673027 14.056 0.053 WISE_W1
57843.78673027 13.994 0.15 WISE_W2
57843.85230969 14.09 0.057 WISE_W1
57843.85230969 13.661 0.11 WISE_W2
57843.91776175 13.786 0.113 WISE_W2
57843.91776175 14.139 0.052 WISE_W1
57843.98321385 14.087 0.05 WISE_W1
57843.98321385 13.986 0.165 WISE_W2
57844.04866591 13.937 0.157 WISE_W2
57844.04866591 14.289 0.073 WISE_W1
57844.11411792 14.187 0.07 WISE_W1
57844.11411792 13.713 0.105 WISE_W2
57844.11424534 13.75 0.127 WISE_W2
57844.11424534 14.067 0.056 WISE_W1
57844.17969734 13.852 0.136 WISE_W2
57844.17969734 14.167 0.056 WISE_W1
57844.24514935 13.659 0.134 WISE_W2
57844.24514935 14.029 0.049 WISE_W1
57844.31060141 13.614 0.112 WISE_W2
57844.31060141 14.117 0.057 WISE_W1
57844.37605347 13.86 0.121 WISE_W2
57844.37605347 14.116 0.053 WISE_W1
57844.44163289 14.071 0.18 WISE_W2
57844.44163289 14.122 0.056 WISE_W1
57844.572537 14.057 0.212 WISE_W2
57844.572537 14.065 0.052 WISE_W1
57844.63798897 14.015 0.05 WISE_W1
57844.63798897 13.731 0.107 WISE_W2
57844.70356839 13.725 0.111 WISE_W2
57844.70356839 14.042 0.053 WISE_W1
57844.83447251 14.023 0.053 WISE_W1
57844.83447251 13.648 0.111 WISE_W2
57844.96537662 14.045 0.053 WISE_W1
57844.96537662 13.859 0.123 WISE_W2
57844.96550399 13.708 0.098 WISE_W2
57844.96550399 14.098 0.054 WISE_W1
57848.30495909 14.313 0.294 WISE_W2
57848.30495909 14.097 0.052 WISE_W1
57848.37041105 13.793 0.123 WISE_W2
57848.37041105 14.097 0.052 WISE_W1
58049.6372466 14.017 0.049 WISE_W1
58049.6372466 13.792 0.175 WISE_W2
58049.76815 13.741 0.137 WISE_W2
58049.76815 14.003 0.048 WISE_W1
58049.83360175 14.147 0.057 WISE_W1
58049.83360175 13.713 0.133 WISE_W2
58049.83372911 13.954 0.048 WISE_W1
58049.83372911 13.653 0.114 WISE_W2
58049.89918081 13.652 0.119 WISE_W2
58049.89918081 14.229 0.055 WISE_W1
58049.96463256 14.144 0.058 WISE_W1
58049.96463256 13.687 0.102 WISE_W2
58050.03008431 14.87 0.472 WISE_W2
58050.03008431 14.054 0.049 WISE_W1
58050.09553596 13.734 0.11 WISE_W2
58050.09553596 14.071 0.049 WISE_W1
58050.22643941 14.075 0.051 WISE_W1
58050.22643941 13.623 0.12 WISE_W2
58050.29189116 14.178 0.056 WISE_W1
58050.29189116 13.458 0.133 WISE_W2
58050.3573429 14.217 0.067 WISE_W1
58050.3573429 13.827 0.114 WISE_W2
58050.42279461 13.819 0.127 WISE_W2
58050.42279461 14.203 0.073 WISE_W1
58050.55382537 14.057 0.052 WISE_W1
58050.55382537 13.615 0.111 WISE_W2
58050.61927712 13.879 0.26 WISE_W2
58050.61927712 14.173 0.06 WISE_W1
58050.68472877 14.106 0.053 WISE_W1
58050.68472877 13.797 0.113 WISE_W2
58050.75018052 13.99 0.059 WISE_W1
58050.75018052 13.941 0.15 WISE_W2
58050.88108397 13.937 0.145 WISE_W2
58050.88108397 14.079 0.054 WISE_W1
58051.01198799 13.998 0.062 WISE_W1
58051.01198799 13.568 0.098 WISE_W2
58051.14289143 13.812 0.131 WISE_W2
58051.14289143 14.236 0.093 WISE_W1
58051.1430188 14.11 0.191 WISE_W2
58051.1430188 14.123 0.054 WISE_W1
58206.78622433 14.091 0.054 WISE_W1
58206.78622433 13.817 0.144 WISE_W2
58206.917128 13.766 0.105 WISE_W2
58206.917128 14.115 0.065 WISE_W1
58207.04790441 14.218 0.073 WISE_W1
58207.04790441 13.586 0.107 WISE_W2
58207.04803177 13.893 0.119 WISE_W2
58207.04803177 14.116 0.053 WISE_W1
58207.17880808 14.164 0.067 WISE_W1
58207.17880808 13.653 0.111 WISE_W2
58207.2442599 14.056 0.075 WISE_W1
58207.2442599 13.837 0.125 WISE_W2
58207.30971175 13.547 0.134 WISE_W2
58207.30971175 14.07 0.06 WISE_W1
58207.37516361 13.997 0.051 WISE_W1
58207.37516361 13.58 0.113 WISE_W2
58207.44061547 14.061 0.048 WISE_W1
58207.44061547 13.822 0.148 WISE_W2
58207.50606727 13.854 0.141 WISE_W2
58207.50606727 14.047 0.054 WISE_W1
58207.57151913 14.031 0.049 WISE_W1
58207.57151913 13.654 0.117 WISE_W2
58207.636971 13.748 0.155 WISE_W2
58207.636971 14.031 0.058 WISE_W1
58207.70242286 13.965 0.188 WISE_W2
58207.70242286 14.072 0.049 WISE_W1
58207.76787471 13.924 0.047 WISE_W1
58207.76787471 13.943 0.165 WISE_W2
58207.83332653 14.069 0.05 WISE_W1
58207.83332653 13.502 0.124 WISE_W2
58207.89877839 14.003 0.065 WISE_W1
58207.89877839 13.842 0.141 WISE_W2
58207.96423024 13.758 0.11 WISE_W2
58207.96423024 14.016 0.05 WISE_W1
58208.02967854 14.084 0.052 WISE_W1
58208.02967854 13.716 0.108 WISE_W2
58208.09513042 13.851 0.122 WISE_W2
58208.09513042 14.088 0.067 WISE_W1
58208.29135841 13.845 0.125 WISE_W2
58208.29135841 14.048 0.055 WISE_W1
58208.42226205 14.067 0.053 WISE_W1
58208.42226205 13.702 0.096 WISE_W2
58413.64660707 14.037 0.05 WISE_W1
58413.64660707 13.864 0.143 WISE_W2
58413.77751039 13.807 0.144 WISE_W2
58413.77751039 14.151 0.057 WISE_W1
58413.90828646 14.106 0.051 WISE_W1
58413.90828646 13.664 0.143 WISE_W2
58414.03918979 13.494 0.095 WISE_W2
58414.03918979 14.021 0.051 WISE_W1
58414.2355448 14.076 0.057 WISE_W1
58414.2355448 13.722 0.112 WISE_W2
58414.30099649 13.915 0.128 WISE_W2
58414.30099649 14.091 0.055 WISE_W1
58414.36632082 13.749 0.128 WISE_W2
58414.36632082 14.09 0.054 WISE_W1
58414.36644818 13.92 0.122 WISE_W2
58414.36644818 14.096 0.076 WISE_W1
58414.43177256 13.582 0.099 WISE_W2
58414.43177256 14.133 0.066 WISE_W1
58414.56267588 14.162 0.056 WISE_W1
58414.56267588 13.813 0.146 WISE_W2
58414.62812757 14.114 0.057 WISE_W1
58414.62812757 13.578 0.114 WISE_W2
58414.69357926 13.832 0.131 WISE_W2
58414.69357926 14.098 0.051 WISE_W1
58414.7590309 13.548 0.157 WISE_W2
58414.7590309 14.075 0.056 WISE_W1
58414.82448259 14.203 0.061 WISE_W1
58414.82448259 13.764 0.12 WISE_W2
58414.88993428 13.814 0.114 WISE_W2
58414.88993428 14.103 0.053 WISE_W1
58414.95525865 13.769 0.126 WISE_W2
58414.95525865 14.144 0.084 WISE_W1
