MJD mag magerr band
57307.4497 18.11 0.087 Swift_B
57307.4522 17.223 0.077 Swift_UVW2
57307.4552 17.946 0.134 Swift_V
57307.4586 16.961 0.069 Swift_UVM2
57309.6747 16.851 0.093 Swift_U
57309.6756 18.241 0.119 Swift_B
57309.6783 17.222 0.09 Swift_UVW2
57309.681 17.647 0.158 Swift_V
57309.6852 16.896 0.077 Swift_UVM2
57311.3045 16.786 0.075 Swift_UVW1
57311.3061 16.932 0.084 Swift_U
57311.3069 18.104 0.097 Swift_B
57311.3086 17.134 0.08 Swift_UVW2
57311.311 17.753 0.138 Swift_V
57311.3134 16.775 0.069 Swift_UVM2
57313.2353 16.767 0.073 Swift_UVW1
57313.2363 16.897 0.08 Swift_U
57313.2369 18.053 0.093 Swift_B
57313.2387 17.169 0.078 Swift_UVW2
57313.2401 17.751 0.129 Swift_V
57313.243 16.884 0.068 Swift_UVM2
57316.2334 16.933 0.08 Swift_UVM2
57316.2359 16.925 0.076 Swift_UVW1
57316.2373 16.915 0.073 Swift_U
57316.241 17.192 0.076 Swift_UVW2
57317.7273 17.0 0.076 Swift_UVW1
57317.7656 16.982 0.076 Swift_U
57317.7667 17.999 0.081 Swift_B
57317.7689 17.292 0.08 Swift_UVW2
57317.7718 17.993 0.132 Swift_V
57317.7736 16.79 0.104 Swift_UVM2
57319.7568 17.068 0.083 Swift_UVM2
57319.7597 16.991 0.078 Swift_UVW1
57319.7615 17.022 0.075 Swift_U
57319.7639 17.364 0.079 Swift_UVW2
57322.7247 16.744 0.134 Swift_UVW1
57322.755 17.181 0.086 Swift_UVM2
57325.3339 17.174 0.083 Swift_UVM2
57325.3373 16.954 0.075 Swift_UVW1
57325.3394 16.922 0.072 Swift_U
57325.3416 17.427 0.078 Swift_UVW2
57328.5248 16.914 0.076 Swift_UVM2
57328.5266 16.726 0.07 Swift_UVW1
57328.5276 16.897 0.071 Swift_U
57328.5299 17.198 0.074 Swift_UVW2
57330.1826 16.879 0.069 Swift_UVW1
57330.184 16.97 0.07 Swift_U
57330.1848 18.153 0.079 Swift_B
57330.1864 17.181 0.072 Swift_UVW2
57330.1889 17.945 0.107 Swift_V
57330.1905 16.901 0.07 Swift_UVM2
57331.0517 16.948 0.08 Swift_UVM2
57331.0545 16.805 0.075 Swift_UVW1
57331.0561 16.859 0.073 Swift_U
57331.0591 17.135 0.076 Swift_UVW2
57334.5768 17.002 0.082 Swift_UVM2
57334.5795 16.757 0.075 Swift_UVW1
57334.5811 17.001 0.076 Swift_U
57334.5838 17.202 0.077 Swift_UVW2
57343.4301 17.039 0.08 Swift_UVM2
57343.4334 16.917 0.074 Swift_UVW1
57343.4354 17.037 0.073 Swift_U
57343.4378 17.278 0.078 Swift_UVW2
57346.1874 16.994 0.069 Swift_UVW1
57346.1892 16.987 0.067 Swift_U
57346.1904 18.189 0.073 Swift_B
57346.1937 17.26 0.072 Swift_UVW2
57346.1966 17.916 0.099 Swift_V
57346.1984 16.945 0.08 Swift_UVM2
57349.2151 16.858 0.076 Swift_UVW1
57349.2168 17.009 0.076 Swift_U
57349.2439 16.935 0.109 Swift_UVM2
57353.5619 16.917 0.089 Swift_UVM2
57353.5639 16.884 0.084 Swift_UVW1
57353.5651 17.02 0.098 Swift_U
57353.6315 17.167 0.119 Swift_UVW2
57356.2272 16.948 0.076 Swift_UVW1
57356.2291 17.013 0.075 Swift_U
57356.2317 17.131 0.075 Swift_UVW2
57356.2892 17.112 0.117 Swift_UVM2
57359.3127 17.048 0.082 Swift_UVM2
57359.3155 17.043 0.079 Swift_UVW1
57359.3172 16.955 0.075 Swift_U
57359.3198 17.194 0.077 Swift_UVW2
57362.8371 17.197 0.092 Swift_UVM2
57362.8383 16.921 0.081 Swift_UVW1
57362.8389 17.189 0.086 Swift_U
57362.8405 17.129 0.08 Swift_UVW2
57365.0929 17.16 0.084 Swift_UVM2
57365.097 17.137 0.081 Swift_UVW1
57365.099 17.212 0.081 Swift_U
57365.1007 17.219 0.082 Swift_UVW2
57366.3914 17.069 0.08 Swift_UVW1
57366.3926 17.083 0.189 Swift_UVW2
57366.4244 17.149 0.083 Swift_U
57366.4254 18.186 0.1 Swift_B
57368.9489 17.21 0.089 Swift_UVM2
57368.9513 16.982 0.08 Swift_UVW1
57368.9528 17.077 0.082 Swift_U
57368.9556 17.261 0.078 Swift_UVW2
57371.4114 17.11 0.077 Swift_UVW1
57371.4135 17.216 0.077 Swift_U
57371.4149 18.404 0.094 Swift_B
57371.4184 17.288 0.075 Swift_UVW2
57371.4218 18.115 0.136 Swift_V
57371.4246 17.206 0.083 Swift_UVM2
57374.3997 17.087 0.082 Swift_UVM2
57374.4027 17.125 0.08 Swift_UVW1
57374.4046 17.238 0.082 Swift_U
57374.4071 17.424 0.08 Swift_UVW2
57377.1896 17.195 0.083 Swift_UVM2
57377.193 17.24 0.084 Swift_UVW1
57377.1951 17.216 0.082 Swift_U
57377.1979 17.33 0.076 Swift_UVW2
57380.9156 17.129 0.082 Swift_UVM2
57380.9185 17.234 0.082 Swift_UVW1
57380.9202 17.217 0.083 Swift_U
57380.9236 17.423 0.08 Swift_UVW2
57383.2812 17.263 0.095 Swift_UVW1
57383.2824 17.184 0.096 Swift_U
57383.2832 18.537 0.155 Swift_B
57383.2854 17.37 0.086 Swift_UVW2
57383.2872 18.09 0.222 Swift_V
57383.2888 17.461 0.118 Swift_UVM2
57385.8698 17.046 0.151 Swift_UVW1
57385.8705 17.209 0.173 Swift_U
57385.8709 18.346 0.257 Swift_B
57385.872 17.348 0.132 Swift_UVW2
57385.8738 17.183 0.169 Swift_UVM2
57393.661 17.26 0.077 Swift_UVW1
57393.6618 17.39 0.081 Swift_U
57393.6624 18.533 0.105 Swift_B
57393.664 17.438 0.075 Swift_UVW2
57393.6652 18.128 0.134 Swift_V
57393.6663 17.284 0.083 Swift_UVM2
57396.7498 17.309 0.08 Swift_UVW1
57396.7521 17.401 0.084 Swift_U
57396.7536 18.481 0.106 Swift_B
57396.7571 17.591 0.078 Swift_UVW2
57396.761 18.106 0.132 Swift_V
57396.7633 17.382 0.086 Swift_UVM2
57399.2468 17.379 0.081 Swift_UVW1
57399.2483 17.362 0.082 Swift_U
57399.2493 18.684 0.119 Swift_B
57399.2511 17.506 0.077 Swift_UVW2
57399.2539 18.196 0.146 Swift_V
57399.2553 17.358 0.084 Swift_UVM2
57427.7432 17.628 0.087 Swift_UVW1
57427.7443 17.71 0.091 Swift_U
57427.745 18.826 0.124 Swift_B
57427.7466 18.033 0.086 Swift_UVW2
57427.7486 18.462 0.198 Swift_V
57427.75 17.787 0.09 Swift_UVM2
57429.6464 17.853 0.115 Swift_UVW1
57429.6473 17.966 0.129 Swift_U
57429.648 18.705 0.152 Swift_B
57429.6501 18.183 0.105 Swift_UVW2
57429.6514 18.3 0.226 Swift_V
57433.5041 17.846 0.106 Swift_UVW1
57433.5049 17.755 0.112 Swift_U
57433.5054 18.873 0.172 Swift_B
57433.5068 18.218 0.1 Swift_UVW2
57433.5081 18.461 0.274 Swift_V
57433.5093 17.813 0.102 Swift_UVM2
57437.3176 17.819 0.098 Swift_UVW1
57437.319 17.837 0.106 Swift_U
57437.3199 18.756 0.142 Swift_B
57437.3219 18.203 0.095 Swift_UVW2
57437.3243 18.461 0.251 Swift_V
57437.3585 18.039 0.16 Swift_UVM2
57447.407 17.827 0.094 Swift_UVW1
57447.408 18.066 0.112 Swift_U
57447.4086 19.027 0.157 Swift_B
57447.4097 18.163 0.086 Swift_UVW2
57447.4115 18.331 0.188 Swift_V
57447.4127 17.922 0.088 Swift_UVM2
57449.9293 17.995 0.15 Swift_UVW1
57449.9307 17.789 0.129 Swift_U
57449.9316 18.822 0.185 Swift_B
57449.9336 18.152 0.105 Swift_UVW2
57449.9359 18.733 0.342 Swift_V
57449.9377 18.005 0.118 Swift_UVM2
57450.1612 17.867 0.152 Swift_UVW1
57450.1626 17.62 0.148 Swift_U
57450.1636 18.903 0.25 Swift_B
57450.1659 18.148 0.131 Swift_UVW2
57450.1701 18.138 0.164 Swift_UVM2
57454.2142 17.915 0.099 Swift_UVW1
57454.2154 17.832 0.102 Swift_U
57454.2163 19.039 0.157 Swift_B
57454.2203 18.346 0.175 Swift_V
57454.2219 17.973 0.098 Swift_UVM2
57456.0756 17.897 0.093 Swift_UVW1
57456.0773 17.851 0.096 Swift_U
57456.0784 18.837 0.121 Swift_B
57456.0811 18.11 0.086 Swift_UVW2
57456.0838 18.181 0.146 Swift_V
57456.0858 18.023 0.103 Swift_UVM2
57457.6397 17.974 0.122 Swift_UVW1
57457.6408 17.817 0.117 Swift_U
57457.6416 18.951 0.164 Swift_B
57457.6442 18.199 0.108 Swift_UVW2
57465.5536 18.11 0.095 Swift_UVM2
57465.5555 18.132 0.094 Swift_UVW1
57465.5566 17.95 0.091 Swift_U
57465.5588 18.254 0.085 Swift_UVW2
57470.333 17.994 0.086 Swift_UVM2
57470.3361 17.947 0.083 Swift_UVW1
57470.3381 17.82 0.082 Swift_U
57470.3404 18.236 0.081 Swift_UVW2
57472.2232 17.967 0.165 Swift_U
57472.2239 19.027 0.221 Swift_B
57472.2258 18.27 0.149 Swift_UVW2
57472.2276 18.114 0.255 Swift_V
57472.2293 18.111 0.173 Swift_UVM2
57472.2567 17.861 0.145 Swift_UVW1
57475.6723 18.016 0.089 Swift_UVM2
57475.6755 17.95 0.084 Swift_UVW1
57475.6774 17.821 0.08 Swift_U
57475.6812 18.332 0.084 Swift_UVW2
57477.5471 18.236 0.132 Swift_UVW1
57477.5478 17.805 0.112 Swift_U
57477.5484 19.005 0.166 Swift_B
57477.5496 18.308 0.109 Swift_UVW2
57477.5509 18.546 0.251 Swift_V
57477.5521 18.13 0.12 Swift_UVM2
57480.2968 18.294 0.099 Swift_UVM2
57480.2987 18.175 0.094 Swift_UVW1
57480.2999 18.031 0.093 Swift_U
57480.3016 18.466 0.089 Swift_UVW2
57487.4764 18.407 0.165 Swift_UVM2
57487.478 18.058 0.14 Swift_UVW1
57487.4789 18.001 0.148 Swift_U
57487.4805 18.59 0.142 Swift_UVW2
57489.0314 18.274 0.144 Swift_UVM2
57489.0351 18.329 0.142 Swift_UVW1
57489.0374 18.093 0.133 Swift_U
57489.041 18.54 0.129 Swift_UVW2
57499.7809 18.359 0.126 Swift_UVM2
57499.7836 18.464 0.186 Swift_UVW1
57502.701 18.374 0.127 Swift_UVM2
57502.7037 18.288 0.124 Swift_UVW1
57502.7054 18.062 0.12 Swift_U
57502.7087 18.444 0.103 Swift_UVW2
57505.3913 18.424 0.12 Swift_UVM2
57505.3934 18.18 0.108 Swift_UVW1
57505.3947 18.013 0.105 Swift_U
57505.3968 18.559 0.102 Swift_UVW2
57508.9296 18.537 0.127 Swift_UVW2
57508.9488 18.35 0.108 Swift_UVM2
57508.9529 18.16 0.098 Swift_UVW1
57508.9553 18.008 0.095 Swift_U
57511.875 18.51 0.113 Swift_UVM2
57511.8793 18.323 0.103 Swift_UVW1
57511.8818 18.089 0.099 Swift_U
57511.8861 18.51 0.096 Swift_UVW2
