5769.98931305805  4.297936E-17
5771.52905087867  4.120822E-17
5773.0687886993  4.056906E-17
5774.60852651993  4.565628E-17
5776.14826434055  4.543893E-17
5777.68800216118  4.266465E-17
5779.2277399818  4.114229E-17
5780.76747780243  4.270574E-17
5782.30721562305  4.301394E-17
5783.84695344368  4.170202E-17
5785.3866912643  4.099959E-17
5786.92642908493  4.235868E-17
5788.46616690555  4.372493E-17
5790.00590472618  4.382720E-17
5791.5456425468  3.947559E-17
5793.08538036743  4.040316E-17
5794.62511818805  4.488852E-17
5796.16485600868  3.657357E-17
5797.70459382931  3.941481E-17
5799.24433164993  4.100683E-17
5800.78406947056  3.525161E-17
5802.32380729118  3.997705E-17
5803.86354511181  4.164393E-17
5805.40328293243  4.367292E-17
5806.94302075306  4.454604E-17
5808.48275857368  3.629019E-17
5810.02249639431  3.728859E-17
5811.56223421493  3.396456E-17
5813.10197203556  3.101890E-17
5814.64170985618  3.490312E-17
5816.18144767681  4.861322E-17
5817.72118549743  4.080508E-17
5819.26092331806  3.224166E-17
5820.80066113869  3.805896E-17
5822.34039895931  3.555175E-17
5823.88013677994  3.950769E-17
5825.41987460056  4.617532E-17
5826.95961242119  4.630882E-17
5828.49935024181  4.514286E-17
5830.03908806244  4.169915E-17
5831.57882588306  3.744488E-17
5833.11856370369  3.388556E-17
5834.65830152431  4.209172E-17
5836.19803934494  4.179018E-17
5837.73777716556  3.660303E-17
5839.27751498619  4.067971E-17
5840.81725280681  3.768236E-17
5842.35699062744  4.386621E-17
5843.89672844807  3.946742E-17
5845.43646626869  3.856793E-17
5846.97620408931  4.521688E-17
5848.51594190994  3.494132E-17
5850.05567973057  4.114437E-17
5851.59541755119  4.190170E-17
5853.13515537182  4.265926E-17
5854.67489319244  4.341659E-17
5856.21463101307  4.417415E-17
5857.75436883369  4.511668E-17
5859.29410665432  4.320113E-17
5860.83384447494  4.196072E-17
5862.37358229557  4.398878E-17
5863.91332011619  4.770736E-17
5865.45305793682  4.110998E-17
5866.99279575744  4.545425E-17
5868.53253357807  4.162315E-17
5870.0722713987  4.103275E-17
5871.61200921932  4.100701E-17
5873.15174703995  4.793033E-17
5874.69148486057  4.132893E-17
5876.2312226812  3.301215E-17
5877.77096050182  3.965699E-17
5879.31069832245  3.876486E-17
5880.85043614307  3.546083E-17
5882.3901739637  4.664709E-17
5883.92991178432  4.858549E-17
5885.46964960495  3.889642E-17
5887.00938742557  3.421068E-17
5888.5491252462  3.091211E-17
5890.08886306682  2.918798E-17
5891.62860088745  4.364561E-17
5893.16833870808  3.009477E-17
5894.7080765287  2.689343E-17
5896.24781434933  3.773231E-17
5897.78755216995  4.244949E-17
5899.32728999058  3.553238E-17
5900.8670278112  3.496969E-17
5902.40676563183  3.613468E-17
5903.94650345245  3.260463E-17
5905.48624127308  3.157416E-17
5907.0259790937  3.837281E-17
5908.56571691433  4.193558E-17
5910.10545473495  3.361891E-17
5911.64519255558  3.753505E-17
5913.1849303762  3.779105E-17
5914.72466819683  3.268082E-17
5916.26440601745  3.481945E-17
5917.80414383808  4.081489E-17
5919.34388165871  3.625971E-17
5920.88361947933  3.582057E-17
5922.42335729996  3.516161E-17
5923.96309512058  3.680104E-17
5925.50283294121  3.186415E-17
5927.04257076183  3.059734E-17
5928.58230858246  4.141084E-17
5930.12204640308  4.080695E-17
5931.66178422371  3.700666E-17
5933.20152204433  3.505816E-17
5934.74125986496  3.763136E-17
5936.28099768558  4.081082E-17
5937.82073550621  3.702322E-17
5939.36047332684  3.232901E-17
5940.90021114746  3.656637E-17
5942.43994896809  3.637421E-17
5943.97968678871  3.374091E-17
5945.51942460934  3.743195E-17
5947.05916242996  3.451048E-17
5948.59890025059  3.407889E-17
5950.13863807121  3.827217E-17
5951.67837589184  4.172557E-17
5953.21811371246  3.958778E-17
5954.75785153309  3.611060E-17
5956.29758935371  4.054231E-17
5957.83732717434  4.088433E-17
5959.37706499496  4.466997E-17
5960.91680281559  4.031779E-17
5962.45654063621  3.219928E-17
5963.99627845684  3.116692E-17
5965.53601627746  3.835355E-17
5967.07575409809  3.559836E-17
5968.61549191872  4.147961E-17
5970.15522973934  4.336283E-17
5971.69496755997  3.861929E-17
5973.23470538059  3.893966E-17
5974.77444320122  3.316669E-17
5976.31418102184  3.294565E-17
5977.85391884247  3.680189E-17
5979.39365666309  3.732520E-17
5980.93339448372  3.674539E-17
5982.47313230434  3.919703E-17
5984.01287012497  3.595147E-17
5985.55260794559  3.380697E-17
5987.09234576622  3.812515E-17
5988.63208358684  3.643279E-17
5990.17182140747  4.311613E-17
5991.7115592281  4.320982E-17
5993.25129704872  3.725314E-17
5994.79103486935  3.511176E-17
5996.33077268997  3.890738E-17
5997.8705105106  3.847360E-17
5999.41024833122  3.173613E-17
6000.94998615185  3.978184E-17
6002.48972397247  3.240458E-17
6004.0294617931  3.619047E-17
6005.56919961372  3.977086E-17
6007.10893743435  3.277908E-17
6008.64867525497  3.590021E-17
6010.1884130756  4.194078E-17
6011.72815089622  3.574237E-17
6013.26788871685  3.442992E-17
6014.80762653747  3.916726E-17
6016.3473643581  3.775305E-17
6017.88710217872  3.893866E-17
6019.42683999935  4.325043E-17
6020.96657781998  3.738914E-17
6022.5063156406  3.838713E-17
6024.04605346123  3.954419E-17
6025.58579128185  3.837097E-17
6027.12552910248  3.828226E-17
6028.6652669231  4.256227E-17
6030.20500474373  3.930511E-17
6031.74474256435  4.059567E-17
6033.28448038498  4.638129E-17
6034.8242182056  3.546773E-17
6036.36395602623  4.219418E-17
6037.90369384685  3.505842E-17
6039.44343166748  3.804805E-17
6040.9831694881  4.004856E-17
