3200.82971028647  2.971622E-16
3201.90251664481  -1.470630E-16
3202.97532300314  1.129919E-16
3204.04812936148  -1.188941E-17
3205.12093571982  1.429212E-16
3206.19374207815  1.555381E-17
3207.26654843649  1.947787E-16
3208.33935479483  -6.223896E-17
3209.41216115317  -4.838307E-17
3210.48496751151  3.852550E-16
3211.55777386984  4.790489E-17
3212.63058022818  3.376482E-16
3213.70338658652  2.795988E-16
3214.77619294485  2.355105E-16
3215.84899930319  5.467682E-16
3216.92180566153  2.116729E-16
3217.99461201987  2.616992E-16
3219.0674183782  1.708504E-16
3220.14022473654  8.071321E-17
3221.21303109488  1.895646E-16
3222.28583745322  -3.467277E-17
3223.35864381155  2.519669E-17
3224.43145016989  6.348337E-17
3225.50425652823  2.656291E-17
3226.57706288657  1.010994E-16
3227.6498692449  1.237370E-17
3228.72267560324  1.275153E-16
3229.79548196158  2.178794E-16
3230.86828831992  -1.930974E-17
3231.94109467825  -5.671146E-18
3233.01390103659  1.997025E-16
3234.08670739493  1.549873E-16
3235.15951375327  2.543260E-16
3236.2323201116  2.965028E-16
3237.30512646994  4.226276E-16
3238.37793282828  4.612633E-16
3239.45073918661  3.391968E-16
3240.52354554495  1.994036E-16
3241.59635190329  1.896555E-16
3242.66915826163  1.360064E-16
3243.74196461996  2.010789E-16
3244.8147709783  8.734913E-17
3245.88757733664  1.697189E-16
3246.96038369498  -1.528604E-16
3248.03319005331  8.057989E-17
3249.10599641165  1.754854E-16
3250.17880276999  4.122631E-16
3251.25160912833  3.925312E-16
3252.32441548666  2.927034E-16
3253.397221845  2.286918E-16
3254.47002820334  1.930614E-16
3255.54283456168  5.291662E-17
3256.61564092001  5.600392E-17
3257.68844727835  2.270589E-18
3258.76125363669  1.721660E-16
3259.83405999503  1.916457E-16
3260.90686635336  3.812771E-17
3261.9796727117  2.575797E-16
3263.05247907004  1.721626E-16
3264.12528542838  6.845916E-17
3265.19809178671  6.764044E-17
3266.27089814505  1.631360E-16
3267.34370450339  1.343078E-16
3268.41651086173  -2.642837E-17
3269.48931722006  2.532876E-17
3270.5621235784  3.737225E-16
3271.63492993674  1.198528E-16
3272.70773629507  1.665780E-16
3273.78054265341  1.468487E-16
3274.85334901175  1.853823E-16
3275.92615537009  2.748211E-16
3276.99896172842  2.689077E-16
3278.07176808676  3.592466E-16
3279.1445744451  1.879319E-16
3280.21738080344  9.831960E-17
3281.29018716177  1.670933E-16
3282.36299352011  2.446263E-16
3283.43579987845  2.816634E-16
3284.50860623679  2.266300E-16
3285.58141259512  1.375881E-16
3286.65421895346  -2.434905E-17
3287.7270253118  1.353532E-16
3288.79983167014  1.441267E-16
3289.87263802847  9.146187E-17
3290.94544438681  1.454473E-16
3292.01825074515  2.654269E-16
3293.09105710348  7.434577E-17
3294.16386346182  6.301294E-17
3295.23666982016  1.837177E-16
3296.3094761785  1.548544E-16
3297.38228253683  1.767524E-16
3298.45508889517  2.499803E-16
3299.52789525351  3.058119E-16
3300.60070161185  1.600823E-16
3301.67350797018  1.412109E-16
3302.74631432852  1.913491E-16
3303.81912068686  1.687071E-16
3304.8919270452  9.653606E-17
3305.96473340353  1.305920E-16
3307.03753976187  1.254666E-16
3308.11034612021  3.074794E-16
3309.18315247855  2.768628E-16
3310.25595883688  1.406824E-16
3311.32876519522  4.916869E-17
3312.40157155356  2.043979E-16
3313.4743779119  1.521771E-16
3314.54718427023  1.402704E-16
3315.61999062857  7.373117E-17
3316.69279698691  2.813380E-18
3317.76560334525  2.153078E-16
3318.83840970358  2.547431E-16
3319.91121606192  1.051277E-16
3320.98402242026  8.696872E-17
3322.0568287786  1.243588E-16
3323.12963513693  1.867166E-16
3324.20244149527  1.237410E-16
3325.27524785361  6.140605E-17
3326.34805421194  8.500115E-17
3327.42086057028  1.701788E-16
3328.49366692862  1.366969E-16
3329.56647328696  8.900524E-17
3330.63927964529  1.585950E-16
3331.71208600363  1.462435E-16
3332.78489236197  2.120881E-16
3333.85769872031  9.893893E-17
3334.93050507864  3.035255E-16
