MJD mag magerr band
56973.91496941 13.011 0.032 WISE_W1
56973.98067584 12.798 0.08 WISE_W2
56973.98067584 13.061 0.029 WISE_W1
56974.04638222 12.994 0.029 WISE_W1
56974.04638222 12.651 0.061 WISE_W2
56974.24362883 12.753 0.054 WISE_W2
56974.24362883 13.082 0.031 WISE_W1
56974.30933521 13.052 0.03 WISE_W1
56974.30933521 12.839 0.054 WISE_W2
56974.37516895 12.718 0.057 WISE_W2
56974.37516895 13.024 0.036 WISE_W1
56974.50658657 13.028 0.031 WISE_W1
56974.50658657 12.786 0.07 WISE_W2
56974.63812671 12.769 0.054 WISE_W2
56974.63812671 12.992 0.031 WISE_W1
56975.75564617 12.75 0.05 WISE_W2
56975.75564617 13.014 0.03 WISE_W1
56975.75577348 12.738 0.05 WISE_W2
56975.75577348 13.058 0.031 WISE_W1
56975.8871864 13.03 0.028 WISE_W1
56975.8871864 12.763 0.057 WISE_W2
56975.95289286 12.722 0.054 WISE_W2
56975.95289286 13.021 0.028 WISE_W1
56976.01872663 13.04 0.031 WISE_W1
56976.01872663 12.753 0.055 WISE_W2
56976.2158459 13.061 0.03 WISE_W1
56976.2158459 12.779 0.069 WISE_W2
56976.21597323 12.743 0.05 WISE_W2
56976.21597323 12.985 0.036 WISE_W1
56976.28167968 13.075 0.035 WISE_W1
56976.28167968 12.659 0.069 WISE_W2
56976.34738613 13.051 0.028 WISE_W1
56976.34738613 12.775 0.053 WISE_W2
56976.41309259 13.099 0.031 WISE_W1
56976.41309259 12.818 0.055 WISE_W2
56976.54463282 12.742 0.054 WISE_W2
56976.54463282 13.03 0.029 WISE_W1
56976.61033924 13.082 0.03 WISE_W1
56976.61033924 12.772 0.082 WISE_W2
56976.67604569 13.078 0.036 WISE_W1
56976.67604569 12.872 0.067 WISE_W2
56976.74187947 12.849 0.057 WISE_W2
56976.74187947 13.084 0.031 WISE_W1
56976.80758588 12.809 0.053 WISE_W2
56976.80758588 13.017 0.03 WISE_W1
56976.87329233 12.758 0.057 WISE_W2
56976.87329233 13.039 0.033 WISE_W1
56976.9391261 13.021 0.033 WISE_W1
56976.9391261 12.974 0.097 WISE_W2
56977.00483256 12.793 0.069 WISE_W2
56977.00483256 12.978 0.038 WISE_W1
56977.07053902 12.975 0.031 WISE_W1
56977.07053902 12.767 0.057 WISE_W2
56977.20207925 12.999 0.034 WISE_W1
56977.20207925 12.725 0.057 WISE_W2
