 MJD mag magerr band
0 56718.796142406165 14.982130171846597 0.0805972528053114 WISE_W1
0 56898.202123552655 14.60748686762342 0.39393059738430514 WISE_W1
0 57080.75892160461 14.9630225794346 0.15549405894394774 WISE_W1
0 57258.29403467538 14.87763507225202 0.16518924506877114 WISE_W1
0 57445.34024662357 14.768046981774274 0.1752556732902195 WISE_W1
0 57618.54442460999 14.791358730567206 0.06778926622544756 WISE_W1
0 57812.13404423539 14.804589179757006 0.10071143380673471 WISE_W1
0 57978.98999105732 14.855802502448539 0.1708709714635256 WISE_W1
0 58176.27146129333 14.957998804718518 0.10042064307479574 WISE_W1
0 58339.39945205153 14.94556688171922 0.11151723936036197 WISE_W1
0 58542.55818881824 14.969723697485513 0.12381630550396219 WISE_W1
0 58705.06357271266 15.111511582699938 0.33533307654065714 WISE_W1
0 58907.58100503077 14.892466416050794 0.12659776492039768 WISE_W1
0 59070.70423389929 14.663589399912107 0.122767845454545 WISE_W1
0 59272.37801047916 14.416739648777412 0.09653957162163544 WISE_W1
0 59435.52011198923 14.194127007853202 0.07713363490161812 WISE_W1
0 59638.80566431077 13.964413305763575 0.06255317264762873 WISE_W1
0 59801.961326362296 13.93637787465331 0.06576477717714661 WISE_W1
0 60002.929555178336 13.877167884869325 0.06589316901031717 WISE_W1
0 60166.026884816376 13.936092327731815 0.04117429190708206 WISE_W1
0 56718.796142406165 13.73644008584446 0.24932683333826153 WISE_W2
0 57080.75892160461 13.659887908807304 0.1258244291950037 WISE_W2
0 57258.29403467538 13.669831783931532 0.2017096601113802 WISE_W2
0 57445.34024662357 13.674329384825889 0.1868712997039976 WISE_W2
0 57618.54442460999 13.600034300183893 0.12631635873950417 WISE_W2
0 57812.13404423539 13.577798307211305 0.10625190565642258 WISE_W2
0 57978.98999105732 13.66920528477083 0.09964349786447017 WISE_W2
0 58176.27146129333 13.677826285692909 0.14780624986785898 WISE_W2
0 58339.39945205153 13.746686988127664 0.141149675058892 WISE_W2
0 58542.55818881824 13.762099497174518 0.3184700123856678 WISE_W2
0 58705.06357271266 13.824414441179023 0.2731822021207741 WISE_W2
0 58907.58100503077 13.79486188692338 0.1356415830534812 WISE_W2
0 59070.70423389929 13.064920166981423 0.4329812233757006 WISE_W2
0 59272.37801047916 13.459630876299755 0.12068577196818002 WISE_W2
0 59435.52011198923 13.196255987466305 0.09352074731050221 WISE_W2
0 59638.80566431077 12.996142613979863 0.11179270757726342 WISE_W2
0 59801.961326362296 12.951642068223595 0.05770502423953403 WISE_W2
0 60002.929555178336 12.897766764449313 0.1052345264423969 WISE_W2
0 60166.026884816376 12.928574728366485 0.0602470122025884 WISE_W2
0 58943.93581019994 20.22949981689453 0.2659569978713989 ZTF_g
0 58954.90111109987 19.793800354003903 0.1652700006961822 ZTF_g
0 58963.879236099776 19.99489974975586 0.1701869964599609 ZTF_g
0 58963.92017359985 19.948299407958984 0.1512330025434494 ZTF_g
0 58966.920648099855 19.88249969482422 0.1557939946651458 ZTF_g
0 58972.94160880009 19.718799591064453 0.1363289952278137 ZTF_g
0 58981.83155089989 19.93720054626465 0.2169400006532669 ZTF_g
0 58987.90593749983 19.80599975585937 0.1359799951314926 ZTF_g
0 58992.83603010001 19.714099884033203 0.1654330044984817 ZTF_g
0 58995.81589120021 19.72649955749512 0.1193210035562515 ZTF_g
0 58998.86165509978 19.82110023498535 0.1265860050916671 ZTF_g
0 59001.89458330022 19.832000732421875 0.1874549984931945 ZTF_g
0 59018.83700230019 19.834999084472656 0.1250270009040832 ZTF_g
0 59027.73255789978 19.833499908447266 0.1595820039510727 ZTF_g
0 59030.85149310017 19.522300720214844 0.1900449991226196 ZTF_g
0 59033.71002310002 19.39520072937012 0.3135989904403686 ZTF_g
0 59039.69258099981 19.781200408935547 0.1159700006246566 ZTF_g
0 59045.76291669998 19.81909942626953 0.1157319992780685 ZTF_g
0 59048.75350689981 19.80929946899414 0.1161300018429756 ZTF_g
0 59054.75277779997 19.8705997467041 0.1335860043764114 ZTF_g
0 59067.71039350005 19.66580009460449 0.1336109936237335 ZTF_g
0 59070.71077550016 19.782400131225582 0.1442209929227829 ZTF_g
0 59128.64993060008 19.304000854492188 0.1439619958400726 ZTF_g
0 59249.00792820007 19.310400009155277 0.1185519993305206 ZTF_g
0 59253.0302546001 19.38170051574707 0.0987169966101646 ZTF_g
0 59257.02679400006 19.381999969482425 0.0986829996109008 ZTF_g
0 59266.01978009986 19.330900192260746 0.1143160015344619 ZTF_g
0 59268.02746530017 19.336000442504883 0.1290709972381591 ZTF_g
0 59269.966319399886 19.19910049438477 0.1476899981498718 ZTF_g
0 59275.9884722 19.38330078125 0.2287999987602234 ZTF_g
0 59279.025358799845 19.27790069580078 0.1309269964694976 ZTF_g
0 59283.02435189998 19.230199813842773 0.0779260024428367 ZTF_g
0 59292.94160880009 19.147199630737305 0.0966259986162185 ZTF_g
0 59297.95865740022 19.160600662231445 0.1403270065784454 ZTF_g
0 59301.96192129981 19.45499992370605 0.3124459981918335 ZTF_g
0 59303.89909720002 19.03059959411621 0.228762000799179 ZTF_g
0 59306.92193289986 19.100400924682617 0.1271779984235763 ZTF_g
0 59308.96149310004 19.138500213623047 0.0940229967236518 ZTF_g
0 59310.92385420017 19.0939998626709 0.0956299975514411 ZTF_g
0 59312.9214931 19.125600814819336 0.1136730015277862 ZTF_g
0 59314.91692129988 19.06489944458008 0.0855970010161399 ZTF_g
0 59316.87767359987 19.08650016784668 0.068581998348236 ZTF_g
0 59319.93401619978 18.97050094604492 0.1048910021781921 ZTF_g
0 59322.9220718001 19.05010032653809 0.0914269983768463 ZTF_g
0 59324.88129629986 19.00779914855957 0.1050930023193359 ZTF_g
0 59328.85192129994 18.96910095214844 0.1269869953393936 ZTF_g
0 59334.95403939998 19.175899505615234 0.1506129950284958 ZTF_g
0 59339.879236099776 19.0359001159668 0.0789659991860389 ZTF_g
0 59342.87674769992 19.087299346923828 0.0906710028648376 ZTF_g
0 59345.90170140006 19.050500869750977 0.0933459997177124 ZTF_g
0 59349.8781365999 19.029800415039062 0.0807709991931915 ZTF_g
0 59353.85627309978 19.06209945678711 0.1073699966073036 ZTF_g
0 59358.92021990009 19.08300018310547 0.2017029970884323 ZTF_g
0 59361.82748840004 19.20400047302246 0.1996160000562667 ZTF_g
0 59363.77729169978 19.122699737548828 0.144115999341011 ZTF_g
0 59365.81481479993 19.05430030822754 0.0904499962925911 ZTF_g
0 59367.79671300016 19.10790061950684 0.1183499991893768 ZTF_g
0 59369.87527780002 19.08760070800781 0.078414000570774 ZTF_g
0 59371.87754630018 19.09749984741211 0.0959369987249374 ZTF_g
0 59376.858634300064 19.089599609375 0.1130129992961883 ZTF_g
0 59378.85318290023 19.10260009765625 0.080266997218132 ZTF_g
0 59380.79460649984 19.24180030822754 0.2334270030260086 ZTF_g
0 59382.79596060002 19.04840087890625 0.0962579995393753 ZTF_g
0 59386.85362270009 19.21759986877441 0.1944070011377334 ZTF_g
0 59390.72685190011 19.10610008239746 0.1364330053329467 ZTF_g
0 59393.82334489981 18.962499618530277 0.1119960024952888 ZTF_g
0 59395.77445599996 18.98110008239746 0.119946002960205 ZTF_g
0 59397.79171299981 19.078500747680664 0.0942550003528595 ZTF_g
0 59400.79546299996 19.00349998474121 0.0921519994735717 ZTF_g
0 59402.79628469981 19.005800247192383 0.0877809971570968 ZTF_g
0 59404.815196800046 19.082199096679688 0.1032159999012947 ZTF_g
0 59406.71306709992 19.047199249267575 0.1134120002388954 ZTF_g
0 59408.70767359994 19.0044002532959 0.0942019969224929 ZTF_g
