 MJD mag magerr band
0 58605.98287039995 19.785477063585727 0.0025152890296151753 ZTF_g
0 58606.98878470017 21.135731756923185 0.019030231113376317 ZTF_g
0 58607.914745400194 19.94631236407536 0.0021613009513590242 ZTF_g
0 58608.905023099855 19.841396770021575 0.002299431426358467 ZTF_g
0 58608.90593749983 19.809716301609 0.002191782918073315 ZTF_g
0 58616.96077550016 19.68707731057668 0.0011873484494877573 ZTF_g
0 58616.96216440015 19.656097130351235 0.0011772046289166838 ZTF_g
0 58617.94148149993 19.69032874202363 0.0013052372358473008 ZTF_g
0 58627.96116899978 19.713711599046842 0.0049601581085099156 ZTF_g
0 58632.92332179984 19.665629525433367 0.0016136971637532582 ZTF_g
0 58632.92422450008 19.59619163715123 0.0015379146650218445 ZTF_g
0 58633.95473380014 19.713940543120565 0.0015324113146419904 ZTF_g
0 58634.9586920999 19.67056768643549 0.001330139570955069 ZTF_g
0 58635.94189810008 19.726785045478135 0.002025797287718234 ZTF_g
0 58635.95868059993 19.583643210544295 0.001334617877606803 ZTF_g
0 58636.95269680023 19.73158501448223 0.0013800740920384413 ZTF_g
0 58637.94041670021 19.49670870819058 0.001713224375748723 ZTF_g
0 58638.87518520001 19.590780456540028 0.001013993972520666 ZTF_g
0 58639.93226849986 19.58489993596045 0.0009493318307995935 ZTF_g
0 58640.85334490007 19.508342409536027 0.0009735014930623009 ZTF_g
0 58641.93322920008 19.551803741742763 0.0008877546124281821 ZTF_g
0 58641.93414349994 19.55517114497023 0.0010237724288195693 ZTF_g
0 58643.83625000017 19.56504644619882 0.0012484751592101162 ZTF_g
0 58645.9070485998 19.536970463391906 0.0012116409895650548 ZTF_g
0 58647.89372690022 19.566333002962622 0.0037290676928911637 ZTF_g
0 58650.94292820012 19.438722784343046 0.008591196341374285 ZTF_g
0 58653.84127310012 19.640713589091554 0.008192095687796552 ZTF_g
0 58653.8733333 20.246547389953406 0.023095535812764467 ZTF_g
0 58657.73645830015 19.53004324724385 0.0014068055630307441 ZTF_g
0 58660.83932870021 19.421816320645398 0.0008243960461360444 ZTF_g
0 58666.73736110004 19.34631577695046 0.0008517598911552682 ZTF_g
0 58669.781990699936 19.490424863546885 0.0010725640700517403 ZTF_g
0 58672.83192129992 19.30429427783665 0.0006630852725617586 ZTF_g
0 58675.84087960003 19.480350649150903 0.00219894773405116 ZTF_g
0 58677.818449100014 19.216040926824903 0.0024025595788597087 ZTF_g
0 58678.79303239984 19.11133064504004 0.0028792823260097578 ZTF_g
0 58678.798240699805 19.204787966085494 0.002862717713673746 ZTF_g
0 58678.8211110998 20.182684394346403 0.01637073899106234 ZTF_g
0 58678.821562500205 20.441939666540467 0.02476061010854913 ZTF_g
0 58679.79340279987 19.453173320311116 0.006128617767654276 ZTF_g
0 58679.84690969996 20.11982563449928 0.02055798848866175 ZTF_g
0 58679.84736109991 20.045416902692082 0.020033459786040098 ZTF_g
0 58680.70751160011 19.277843651114846 0.007135190811975889 ZTF_g
0 58681.72824069997 19.379294544504802 0.007844801924813183 ZTF_g
0 58682.72746529989 19.33710351690336 0.003642846922572218 ZTF_g
0 58683.70531249978 19.284523281447523 0.0015596060180609328 ZTF_g
0 58684.71579860011 19.14731505933414 0.0008308441388056309 ZTF_g
0 58684.71678239992 19.302253535105166 0.0012097936157307032 ZTF_g
0 58686.70579859987 19.524332991327327 0.0041888137633137035 ZTF_g
0 58690.77541670017 19.12350172143442 0.0005662529688557072 ZTF_g
0 58693.7546759001 19.22335007929315 0.0006902450847068309 ZTF_g
0 58693.8111343002 19.841277667786777 0.0020603726897938657 ZTF_g
0 58694.804560199846 19.227209455957386 0.000743969762133645 ZTF_g
0 58696.75946759991 19.18263469500186 0.0006739042948229468 ZTF_g
0 58699.6900231 19.25964583687875 0.0009568011356524408 ZTF_g
0 58700.75607640017 19.19297658243552 0.0006796414877481283 ZTF_g
0 58703.70410879981 19.67009475576616 0.004375659881485916 ZTF_g
0 58703.70456020022 19.723070003133458 0.0033381740139954985 ZTF_g
0 58705.75315969996 19.054710779103225 0.002220042936121658 ZTF_g
0 58707.756585599855 19.11012249917237 0.0036259265004421337 ZTF_g
0 58707.76916670008 19.05333993182207 0.0036102360741363526 ZTF_g
0 58709.65177079989 19.079012743462265 0.0026229902264258698 ZTF_g
0 58710.65142360004 19.0455223376039 0.0034430163519854062 ZTF_g
0 58710.652338000014 19.100615117348784 0.003820833150816938 ZTF_g
0 58711.7392477002 19.448733398104785 0.004679566161749804 ZTF_g
0 58715.74500000011 19.161262566415807 0.0014039030145003295 ZTF_g
0 58716.686423600186 19.115898454135834 0.0006675850157957797 ZTF_g
0 58716.68732640008 19.064647869944984 0.000507386541308108 ZTF_g
0 58725.67141199997 19.1356768150563 0.0007637248557692544 ZTF_g
0 58728.643101899885 19.03345098190815 0.0006630584654327976 ZTF_g
0 58729.64957180014 18.854925655113508 0.0030870502846909176 ZTF_g
0 58734.72762730019 19.100948382332742 0.002761632750932108 ZTF_g
0 58743.64578700019 18.96039464930204 0.0006830481662447596 ZTF_g
0 58747.64465280017 18.94903634063686 0.0006371672686498187 ZTF_g
0 58750.63504630001 19.07632063646971 0.0011442990932177821 ZTF_g
0 58760.63100690022 18.91814037921443 0.0007760806586780689 ZTF_g
0 58764.69496530015 18.85443785254366 0.0023053228848404217 ZTF_g
0 58767.717430599965 19.123545170383576 0.03782819720525055 ZTF_g
0 58773.61260419991 19.02788006747203 0.0032106500643998004 ZTF_g
0 58776.61225689994 18.899401012362823 0.0007280499161339549 ZTF_g
0 58779.612094900105 18.955639219107074 0.0008642462222336889 ZTF_g
0 58785.61275460012 18.859848269621978 0.0008292649039898237 ZTF_g
0 58793.64387729997 19.059265291080727 0.007570420481483708 ZTF_g
0 58796.64460649993 18.921107416277195 0.012877749619539358 ZTF_g
0 58803.58979169978 18.841776494630693 0.004391908941942191 ZTF_g
0 58880.00782410009 18.80397232719736 0.0051187034497193196 ZTF_g
0 58886.98428239999 18.556467691603785 0.004979393361429274 ZTF_g
0 58893.05033560004 18.420407846626937 0.0009173078426112369 ZTF_g
0 58896.04378469987 18.53599949500859 0.0006310800908231329 ZTF_g
0 58901.05250000022 18.41933248063607 0.006570246681404157 ZTF_g
0 58905.053460599855 18.66808762669751 0.0010068776892602216 ZTF_g
0 58909.04663190013 18.502134330174385 0.00034656493561691093 ZTF_g
0 58912.04349539988 18.587683041008425 0.0009483601690174481 ZTF_g
0 58914.99124999996 18.35214317841227 0.005173498009082067 ZTF_g
0 58936.99571759999 18.459323737322883 0.0002939497461884599 ZTF_g
0 58939.96923610009 18.388406314056414 0.00759716444549241 ZTF_g
0 58943.94603009988 18.50233870694544 0.0009217179039051615 ZTF_g
0 58956.9638772998 18.33582137346371 0.0008233931902044134 ZTF_g
0 58964.96249999991 18.366749574756962 0.0002028037058234844 ZTF_g
0 58967.95629630005 18.3993729069035 0.00022048997405477166 ZTF_g
0 58970.96165509988 18.396348904357758 0.00017249295833465794 ZTF_g
0 58973.9604282002 18.388492661811355 0.00035881934116055447 ZTF_g
0 58976.99519680021 18.229005920082066 0.002749708920577021 ZTF_g
0 58978.91124999989 18.397967883057618 0.0016561755289252744 ZTF_g
0 58978.91172449989 18.615513571468924 0.0025181132468521383 ZTF_g
0 58978.912187499925 18.668879383297327 0.0032665401885889622 ZTF_g
0 58986.89540510019 18.39659926974704 0.00018477587233434178 ZTF_g
0 58991.90155090019 18.40163597754979 0.00021382617927123704 ZTF_g
0 58995.82107640011 18.297979142051634 0.00019615173017406562 ZTF_g
0 58998.93768520001 18.399786262040383 0.00018571680919166056 ZTF_g
0 59004.98023150023 18.209439164888064 0.0007832379431551573 ZTF_g
0 59008.80848379992 18.30865549851112 0.0008631658245334961 ZTF_g
0 59009.7743981001 18.33665780447362 0.0008265337735977596 ZTF_g
0 59011.80435189977 18.30968099272446 0.00027470809530427687 ZTF_g
0 59012.83162039984 18.317623891318874 0.00017539113335374168 ZTF_g
0 59014.85391200008 18.3006841237848 0.00017698716008673898 ZTF_g
0 59015.81159720011 18.25320072087221 0.0002058234919015689 ZTF_g
0 59017.83045140002 18.37399875737141 0.00020106920913320891 ZTF_g
0 59018.85368059995 18.30974921294589 0.0001586076301975936 ZTF_g
0 59019.77673610021 18.299542641571787 0.00019564565264751366 ZTF_g
0 59020.88944440009 18.311282424846016 0.0001577706440070159 ZTF_g
0 59023.81793980021 18.345591892344412 0.00018772366894737047 ZTF_g
0 59024.8736343002 18.305865611286713 0.0003123036968197823 ZTF_g
0 59025.75018520001 18.28080793904688 0.00017314639617183047 ZTF_g
0 59026.87481479999 18.29747261127735 0.00015629743562151077 ZTF_g
0 59027.73780089989 18.285427861835753 0.00031533204647260504 ZTF_g
0 59028.85289350012 18.398008215097747 0.0002624353714217875 ZTF_g
0 59029.75501159998 18.25358315126526 0.0005058987688801864 ZTF_g
0 59030.87378469994 18.24444639083518 0.0002524008822124557 ZTF_g
0 59031.818935200106 18.16268224434417 0.000361107820706863 ZTF_g
0 59032.873645800166 18.21481339010117 0.0005626948405286214 ZTF_g
0 59033.73371529998 18.13795845977028 0.0006478609618731923 ZTF_g
0 59034.71461809985 18.18338710003099 0.0011010813295726507 ZTF_g
0 59035.71420140006 18.16073586270702 0.0012668250213945242 ZTF_g
0 59041.72665510001 18.201767808119648 0.00017118801024551544 ZTF_g
0 59044.81626159977 18.28710823322191 0.0002413548917878927 ZTF_g
0 59045.77050929982 18.406219940413123 0.0002032026074871851 ZTF_g
0 59045.81222219998 18.27426787881658 0.00017483085980529722 ZTF_g
0 59047.75292820018 18.237697128948646 0.00014281374434688132 ZTF_g
0 59050.86083329981 18.275291247153387 0.00019830959126210246 ZTF_g
0 59053.83776619984 18.209824310659368 0.0001486848928795581 ZTF_g
0 59056.77219909988 18.237287929288808 0.00018178274045510534 ZTF_g
0 59061.68745370023 18.315820772245836 0.0004432621311245555 ZTF_g
0 59061.6879166998 18.154791652836515 0.00044293517247773195 ZTF_g
0 59062.83665509988 18.193970908390128 0.0011043499467717766 ZTF_g
0 59065.770092600025 18.362808458034003 0.001697457215144027 ZTF_g
0 59065.77103010006 18.245014532902267 0.0016180084066075295 ZTF_g
0 59074.717152799945 18.191994120234334 0.0001859234949357358 ZTF_g
0 59077.74732640013 18.212830577299194 0.00017261675892576989 ZTF_g
0 59081.73371529998 18.248766788345677 0.00024461585822699305 ZTF_g
0 59085.77107639983 18.21635968016317 0.00017287701482437967 ZTF_g
0 59091.72212960012 18.184238599794504 0.0005763308657407151 ZTF_g
0 59098.70134259993 18.213547137851034 0.0003193918902955062 ZTF_g
0 59108.755312500056 18.258463933333765 0.0011397919481428431 ZTF_g
0 59111.63383099996 18.19598853653418 0.00021376178163556858 ZTF_g
0 59114.69564810023 18.19541488654625 0.00024128884657059757 ZTF_g
0 59115.70109950006 18.198331941789426 0.00030433781867955645 ZTF_g
0 59116.72320599994 18.14786441811019 0.0003893545358906181 ZTF_g
0 59117.71217590012 18.147014467475557 0.0004867832738622013 ZTF_g
0 59118.70355319977 18.126498012630858 0.000378959450548777 ZTF_g
0 59119.69648149982 18.114551528339007 0.0005212760937602923 ZTF_g
0 59123.610682900064 18.17887055719767 0.0011217767225115693 ZTF_g
0 59125.67376160016 18.203623220036214 0.0007333658651162978 ZTF_g
0 59129.68538190005 18.10895019184504 0.00027138253935632406 ZTF_g
0 59131.65673610009 18.205570359737656 0.00026235427633025665 ZTF_g
0 59135.6104282001 18.12557681704599 0.0001870849987124501 ZTF_g
0 59137.63429399999 18.148780311292967 0.00018140880372641277 ZTF_g
0 59139.62171299989 18.1497122791085 0.00020512274354089755 ZTF_g
0 59143.663090299815 18.114414031692615 0.0002317388954047317 ZTF_g
