 MJD mag magerr band
0 58584.91665247257 18.320919876098632 0.16568084061145782 UVOT_B
0 59185.88021135278 18.997254257202147 0.43802738189697266 UVOT_B
0 58563.84411729086 18.665091400146483 0.27285170555114746 UVOT_B
0 59037.63650579618 19.812130813598632 0.5155333876609802 UVOT_B
0 58605.86752249398 18.510350112915038 0.21868479251861572 UVOT_B
0 58603.74180990382 18.56952751159668 0.47197896242141724 UVOT_B
0 58591.12125332512 19.15609062194824 0.3625394403934479 UVOT_B
0 58632.90549877766 18.269856338500976 0.15615910291671753 UVOT_B
0 58598.49290220278 18.529362564086913 0.24423767626285553 UVOT_B
0 58625.06308640671 17.974888687133788 0.13431277871131897 UVOT_B
0 58646.56851506424 17.974095230102538 0.1390068382024765 UVOT_B
0 58639.497969781136 18.19417465209961 0.13560907542705536 UVOT_B
0 58584.915687220026 17.6533455657959 0.1290310025215149 UVOT_U
0 59185.87923850231 18.794958572387696 0.554266631603241 UVOT_U
0 58563.843459721415 17.64152000427246 0.1574438363313675 UVOT_U
0 59037.635599666784 18.25975082397461 0.17786923050880432 UVOT_U
0 58605.86604747882 17.307646255493164 0.11183371394872665 UVOT_U
0 58603.74141487662 17.265133361816407 0.2130088210105896 UVOT_U
0 58591.1203648176 17.91808937072754 0.17031972110271454 UVOT_U
0 58632.90476995394 17.25681350708008 0.09401240199804306 UVOT_U
0 58598.49168155856 17.49199722290039 0.14374807476997375 UVOT_U
0 58625.06230414213 17.54299591064453 0.13004665076732635 UVOT_U
0 58646.56784568264 17.36113594055176 0.12777899205684662 UVOT_U
0 58639.496859785184 17.324472885131836 0.09398571401834488 UVOT_U
0 58584.923098876505 17.196207580566405 0.08213872462511063 UVOT_UVM2
0 59185.98516294676 18.644184646606444 0.39812445640563965 UVOT_UVM2
0 58563.84842842847 17.665213165283202 0.1339801698923111 UVOT_UVM2
0 59037.64261418947 18.56955009460449 0.17516712844371796 UVOT_UVM2
0 58605.8777027919 17.239470062255858 0.09012531489133835 UVOT_UVM2
0 58591.12741796782 17.230093536376952 0.07979219406843185 UVOT_UVM2
0 58632.91051805278 17.146137771606444 0.07427460700273514 UVOT_UVM2
0 58598.501107999655 17.22655158996582 0.0992547944188118 UVOT_UVM2
0 58625.06811289676 17.03520637512207 0.08150836825370789 UVOT_UVM2
0 58646.573106048265 17.135916290283202 0.07646822184324265 UVOT_UVM2
0 58639.5056167809 17.152304229736327 0.07193610817193985 UVOT_UVM2
0 58584.91422733761 17.360479583740233 0.0911913514137268 UVOT_UVM1
0 59185.87765181782 18.093858947753905 0.20173907279968262 UVOT_UVM1
0 59977.50666346782 19.538976898193358 0.44122371077537537 UVOT_UVM1
0 59893.6023438706 18.96537612915039 0.26268792152404785 UVOT_UVM1
0 58563.8424740375 17.427919616699217 0.11970501393079758 UVOT_UVM1
0 59949.28106852512 21.702764739990233 3.296743154525757 UVOT_UVM1
0 59907.57085175 18.922348251342772 0.20611876249313354 UVOT_UVM1
0 59991.64159258611 21.018976440429686 1.3947392702102661 UVOT_UVM1
0 59037.63426569248 18.64358543395996 0.19716356694698334 UVOT_UVM1
0 58605.86385398298 17.085922470092772 0.08740774542093277 UVOT_UVM1
0 59963.32814909503 19.372043838500975 0.3086555004119873 UVOT_UVM1
0 60019.21796285937 22.242298355102537 4.73018217086792 UVOT_UVM1
0 58603.74084260775 17.063461532592772 0.16811351478099823 UVOT_UVM1
0 59935.73527360128 21.044496765136717 1.293089509010315 UVOT_UVM1
0 58591.11906813044 17.5660440826416 0.11470194160938263 UVOT_UVM1
0 58632.90375770938 17.148300399780272 0.08028379082679749 UVOT_UVM1
0 58598.48989560475 17.23777030944824 0.10429771989583969 UVOT_UVM1
0 58625.06102443854 17.23070358276367 0.09331491589546204 UVOT_UVM1
0 58646.56686031794 17.0834944152832 0.08562768995761871 UVOT_UVM1
0 59921.75040969965 20.10042022705078 0.5943333506584167 UVOT_UVM1
0 58639.49524711481 17.021669616699217 0.07352784276008606 UVOT_UVM1
0 58584.91893139584 17.38005973815918 0.06325166672468185 UVOT_UVW2
0 59185.88209697303 19.187701721191406 0.31646817922592163 UVOT_UVW2
0 58563.84561433264 17.66491844177246 0.09716057032346725 UVOT_UVW2
0 59037.63867451817 18.910750885009765 0.15725837647914886 UVOT_UVW2
0 58605.87115033368 17.254954833984375 0.06580488383769989 UVOT_UVW2
0 58603.74274508449 17.462859649658203 0.1470683515071869 UVOT_UVW2
0 58591.1234027647 17.426028747558593 0.07006390392780304 UVOT_UVW2
0 58632.90740744699 17.26361991882324 0.0590176098048687 UVOT_UVW2
0 58598.495853508335 17.360154647827148 0.07703085243701935 UVOT_UVW2
0 58625.06455835637 17.22162010192871 0.06411817669868469 UVOT_UVW2
0 58646.57011107037 17.224364776611328 0.059052981436252594 UVOT_UVW2
0 58639.50077046944 17.240050811767578 0.055962201207876205 UVOT_UVW2
0 58584.92136706574 18.106897125244142 0.3272530734539032 UVOT_V
0 59185.88493028762 22.95127655029297 58.33081817626953 UVOT_V
0 59977.5000630625 19.675239334106447 0.5311830639839172 UVOT_V
0 59893.59974953854 19.569450149536134 0.7014518976211548 UVOT_V
0 58563.84727227083 18.347633132934572 0.505776584148407 UVOT_V
0 59949.2751773419 19.592101821899416 0.5666760802268982 UVOT_V
0 59907.56747042882 19.140958557128908 0.43846040964126587 UVOT_V
0 59991.63576889097 19.49359489440918 0.4288080036640167 UVOT_V
0 59037.640885954286 18.897407302856447 0.5462743639945984 UVOT_V
0 58605.87477127778 18.217475662231447 0.4014750123023987 UVOT_V
0 59963.32379358264 19.124036560058595 0.34417107701301575 UVOT_V
0 60019.21451213472 19.864089736938478 0.6813170909881592 UVOT_V
0 60005.73608695544 19.108268508911134 0.2932015061378479 UVOT_V
0 58603.74362746285 17.483573684692384 0.4848508834838867 UVOT_V
0 59935.72881308715 19.41338134765625 0.4282565116882324 UVOT_V
0 58591.12554032871 19.789277801513673 1.5811967849731445 UVOT_V
0 58632.90899796204 18.31038642883301 0.38198786973953247 UVOT_V
0 58598.498801685535 18.432243118286134 0.5410263538360596 UVOT_V
0 58625.06685196447 18.44693542480469 0.47923851013183594 UVOT_V
0 58646.57174442754 17.843471298217775 0.2473859339952469 UVOT_V
0 58639.50339193669 18.694579849243166 0.4998798370361328 UVOT_V
0 56671.50608939751 14.398420080315724 0.09467576247382427 WISE_W1
0 56851.046852736254 14.379530117778254 0.09130024301720108 WISE_W1
0 57037.69808956562 14.318374576931664 0.08480508442157222 WISE_W1
0 57209.82730188064 14.33002634970007 0.07568270009553046 WISE_W1
0 57400.71694683529 14.296828127043314 0.06475404624570043 WISE_W1
0 57568.70873949642 14.309263548859642 0.07991171787079293 WISE_W1
0 57765.33582497428 14.313638438947839 0.1654348629447584 WISE_W1
0 57930.25380037736 14.286973945720966 0.0707192177292189 WISE_W1
0 58131.887325864285 14.321263133398183 0.070529231166798 WISE_W1
0 58291.01733962243 14.340188734269148 0.1258911728277926 WISE_W1
0 58496.065368885706 14.441462917137338 0.06792838365604181 WISE_W1
