 MJD mag magerr band
0 59469.81070599984 19.908380604472192 0.0036392787629697665 ZTF_r
0 59469.811180599965 19.79742499116019 0.0041260562254148425 ZTF_r
0 59469.81164349988 19.991358935296493 0.004377648402419609 ZTF_r
0 59469.8121181 19.920207295182653 0.004181016316945119 ZTF_r
0 59469.81259260001 20.11143079460037 0.005773996321684294 ZTF_r
0 59469.81306710001 19.725269774899132 0.0032422137584777744 ZTF_r
0 59469.81353010005 19.774978027376783 0.004317738208730049 ZTF_r
0 59469.81400460005 19.761142879826945 0.0034649359903990984 ZTF_r
0 59469.81446760008 19.8201312214277 0.0034822533039395864 ZTF_r
0 59469.814942100085 19.874508940736504 0.00397069800406058 ZTF_r
0 59469.81541670021 19.834713583151803 0.0035967246381787277 ZTF_r
0 59469.81589120021 19.942968830375037 0.004670733345195188 ZTF_r
0 59469.81635419978 19.818011323233605 0.0033956920057924833 ZTF_r
0 59469.81682869978 19.771329586522555 0.0035034015432184873 ZTF_r
0 59469.81730319979 19.88510746284045 0.0039802637299963806 ZTF_r
0 59469.81777779991 19.93512209328547 0.004849781567552114 ZTF_r
0 59469.818240699824 19.90482515532468 0.0049030223267223505 ZTF_r
0 59469.818715299945 19.865410972228258 0.004465836846829774 ZTF_r
0 59469.81918979995 19.911937191470685 0.004134068402532165 ZTF_r
0 59469.81966440007 19.67196798881827 0.0025983910972762203 ZTF_r
0 59469.82013890008 19.763056338608287 0.0036117349631847873 ZTF_r
0 59469.82060190011 19.940609321276707 0.004782365542899569 ZTF_r
0 59469.82107640011 19.974792360579677 0.004774735291251275 ZTF_r
0 59469.82155090012 19.966009317059775 0.0058780968601297445 ZTF_r
0 59469.82202549977 19.91542807267566 0.004595056582200385 ZTF_r
0 59469.82248840016 19.882188579356132 0.004012897785059977 ZTF_r
0 59469.82296299981 19.836968085278976 0.00344625802547327 ZTF_r
0 59469.82343749981 19.941163191842065 0.004307497991229425 ZTF_r
0 59469.82390049985 19.682079011202937 0.0028780018364074067 ZTF_r
0 59469.82437499985 19.82118052362209 0.0036960757994357607 ZTF_r
0 59469.824849499855 19.931192050468333 0.004737638071397043 ZTF_r
0 59469.82532409998 19.83480138358278 0.0030352124915520307 ZTF_r
0 59469.82578699989 19.76011898638369 0.00418497156164932 ZTF_r
0 59469.826261600014 19.847003196967204 0.0030978900907392415 ZTF_r
0 59469.82672449993 19.846140872398642 0.00370489574119226 ZTF_r
0 59469.82719910005 19.94784865862225 0.004475211327815032 ZTF_r
0 59469.827673600055 20.144990581071287 0.006833495262748457 ZTF_r
0 59471.72593750013 19.830112626870854 0.010565106841641025 ZTF_r
0 59473.75288189994 19.608257805410123 0.00646999383111968 ZTF_r
0 59477.732997700106 19.400749180603086 0.012813703694913414 ZTF_r
0 59478.77056710003 19.191223929753896 0.008002192241818307 ZTF_r
0 59478.77104170015 19.239999463671722 0.010336221874743146 ZTF_r
0 59479.74913189979 19.51280944493586 0.008678685904571992 ZTF_r
0 59486.75499999989 19.17799703363136 0.001565376493742221 ZTF_r
0 59488.69010420004 19.056978869767377 0.001275988568504971 ZTF_r
0 59504.78020829987 18.679572329815695 0.0040446009764743 ZTF_r
0 59505.756736100186 18.66340804270145 0.004212575156806508 ZTF_r
0 59505.75719910022 18.692460058087292 0.0037547591286468673 ZTF_r
0 59510.66704860004 18.435735191727552 0.026866809110300593 ZTF_r
0 59517.60693289992 18.49080280911614 0.00037702255502836124 ZTF_r
0 59520.69410880003 18.475340709360495 0.0006496048982498337 ZTF_r
0 59522.64829860022 18.538400967088165 0.0005370494067236109 ZTF_r
0 59523.61862270022 18.521022435739027 0.0005307283376652094 ZTF_r
0 59523.61909720022 18.515200674692068 0.00043113499514113585 ZTF_r
0 59524.671724500135 18.395754894826077 0.00033184936403074516 ZTF_r
0 59526.60637729988 18.526747676235306 0.00052003238080367 ZTF_r
0 59527.70725690015 18.435367095778123 0.0006730842895521505 ZTF_r
0 59531.62668980006 18.419776991409062 0.002308268160820859 ZTF_r
0 59532.60819440009 18.378078818645516 0.0008147600928882781 ZTF_r
0 59532.64622690016 18.464966771716107 0.001275810689783441 ZTF_r
0 59538.65674770018 18.299652654604806 0.0007327240581194161 ZTF_r
0 59540.678460599855 18.270132288833196 0.002535536600086985 ZTF_r
0 59543.61945600016 18.22672152559104 0.0012077789019002694 ZTF_r
0 59714.92295139981 18.87238406162674 0.007327740582947939 ZTF_r
0 59718.920497700106 18.659251931041766 0.004395699576956957 ZTF_r
0 59718.95690969983 18.648780887659864 0.0026871669603885096 ZTF_r
0 59724.92181710014 18.738425592667042 0.0008848169390756055 ZTF_r
0 59727.91489579994 18.75442598546467 0.0015889479306299137 ZTF_r
0 59731.93973380001 18.74631094528697 0.0009388423460023887 ZTF_r
0 59733.92377310013 18.761064277347746 0.0007834563617912238 ZTF_r
0 59739.94027779997 18.68674661828423 0.0003996782106501229 ZTF_r
0 59741.87936339993 18.72241915167922 0.0021960990640721434 ZTF_r
0 59752.9146412001 18.700956359975674 0.0007388656310727271 ZTF_r
0 59755.93956020009 18.776165561469718 0.0006859245918526824 ZTF_r
0 59759.899386600126 18.76222883907079 0.0005495617876789538 ZTF_r
0 59764.87665509991 18.875914179066246 0.000619135307413643 ZTF_r
0 59766.85939810006 18.795593182924158 0.0005465063099805434 ZTF_r
0 59773.83540510014 18.808745259780046 0.00549943725820512 ZTF_r
0 59773.88135420019 18.86734511714817 0.005438885072178934 ZTF_r
0 59778.9103472 18.708039879537992 0.0018517656154983797 ZTF_r
0 59782.87699070014 18.916994371469237 0.0020721775444911827 ZTF_r
0 59786.87381940009 18.86880856445365 0.0005649552461335361 ZTF_r
0 59788.8815624998 18.7898272259538 0.0007456516514618983 ZTF_r
0 59790.88046299992 18.993300349818718 0.001649445780660841 ZTF_r
0 59794.83797449991 18.81096411558076 0.000673041828237686 ZTF_r
0 59797.8577430998 18.85118882558905 0.0004747102969417938 ZTF_r
0 59805.83319440018 18.81667283563158 0.0053119449523251205 ZTF_r
0 59807.81583329989 18.939081553822238 0.001842822228022456 ZTF_r
0 59809.8054630002 18.974640526488486 0.0015632969164496302 ZTF_r
0 59811.81479169987 18.8710012769702 0.0008306059214291395 ZTF_r
0 59813.77034719987 18.927160576037473 0.0008370674096020991 ZTF_r
0 59815.80209490005 18.910547963601836 0.0008322074627624687 ZTF_r
0 59819.75278940005 18.9196956621776 0.0006756555179148194 ZTF_r
0 59821.76363429986 18.806647055832954 0.0004968112541092751 ZTF_r
0 59824.77512730006 18.901567489958765 0.0011693934895209424 ZTF_r
0 59826.77524309978 18.96192910599496 0.0013632926222921782 ZTF_r
0 59829.66780090006 18.995952452106984 0.012498934360484881 ZTF_r
0 59843.7531365999 19.042217866363785 0.0008961996303789022 ZTF_r
0 59846.66471059993 19.052749055008874 0.0010540491432351473 ZTF_r
0 59848.69452549983 18.992339956229724 0.0010385412558768792 ZTF_r
0 59850.71129629994 19.031195519304976 0.0009070366139667385 ZTF_r
0 59852.6771296002 19.115829226000944 0.0010078743075609964 ZTF_r
0 59859.750949100126 18.896195800496898 0.005028257788953994 ZTF_r
0 59866.67563659977 19.15207102801029 0.0017527110888035935 ZTF_r
0 59871.68435190013 19.162434175219552 0.0020564442506518787 ZTF_r
0 59873.6493286998 19.158514210821735 0.001616261573216704 ZTF_r
0 59877.6520602 19.16246973092104 0.0016386210743419838 ZTF_r
0 59879.62778940005 19.192409157240302 0.001835612941549769 ZTF_r
0 59881.75979170017 19.123566919537147 0.0032403897030945927 ZTF_r
0 59889.6917940001 19.099093860846665 0.008212204769787235 ZTF_r
0 59894.60506939981 19.203686734792218 0.0024136826889673557 ZTF_r
0 59896.62564809993 19.20756809809025 0.0021543097192040506 ZTF_r
0 59897.71792820003 19.18041896488829 0.006058309272031437 ZTF_r
0 59899.60653939983 19.186188569481487 0.003271531562207386 ZTF_r
0 59901.66576390015 18.94108204838934 0.018919104724814062 ZTF_r
0 59903.62763890019 19.221771453380597 0.003895125798628385 ZTF_r
0 59905.628576400224 19.243423553712216 0.005301515909849286 ZTF_r
0 59907.66547450004 19.322201836457552 0.00995024981725301 ZTF_r
0 59909.64586810023 19.495684029019728 0.005566271125605482 ZTF_r
0 59922.60649310006 19.25190989089318 0.006335174390690312 ZTF_r
0 60082.957615700085 19.699591126468924 0.006127523370368593 ZTF_r
0 60099.91342590004 19.4524088526339 0.01671071364275889 ZTF_r
