MJD mag magerr band
59020.452 20.03510861832057 0.22682347785602808 ATLAS_c
59030.452 19.788968890780907 0.11118309439933505 ATLAS_c
59040.452 19.25460045871362 0.12608470410324735 ATLAS_c
59050.452 19.045351869723433 0.16282284361877686 ATLAS_c
59070.452 19.042840495388504 0.14501129754336262 ATLAS_c
59080.452 19.010239924063143 0.15600527745982262 ATLAS_c
59100.452 18.96979067487064 0.053415863319544954 ATLAS_c
59110.452 18.943838401188863 0.0827986980154769 ATLAS_c
59130.452 18.919149817560417 0.05439298020978711 ATLAS_c
59140.452 19.04215563746222 0.11051241947683721 ATLAS_c
59230.452 19.548943330452026 0.3818516742452651 ATLAS_c
59260.452 19.893538362779225 0.22525624672049283 ATLAS_c
59310.452 19.910264373660247 0.13263375830598712 ATLAS_c
59320.452 20.18704615873324 0.22469556130891988 ATLAS_c
59350.452 20.13767351006163 0.15590281386737104 ATLAS_c
59380.452 20.60960452726528 0.113671676055624 ATLAS_c
58996.411 20.154223615525996 0.017235355607041924 ATLAS_o
59026.411 19.78806134237864 0.24028838577177858 ATLAS_o
59036.411 19.27893480456746 0.17252953380969416 ATLAS_o
59046.411 19.125979631613504 0.21470958612486513 ATLAS_o
59056.411 18.969101371147918 0.1371096918993846 ATLAS_o
59066.411 18.82170696872366 0.1240842027854665 ATLAS_o
59076.411 18.93639892814032 0.09777986655297966 ATLAS_o
59086.411 18.794372039946275 0.20278205221194234 ATLAS_o
59096.411 18.841356835821276 0.2210538281934742 ATLAS_o
59106.411 18.8126075134817 0.07566073764177794 ATLAS_o
59116.411 18.827931188163834 0.1698667845791899 ATLAS_o
59126.411 18.806564165023975 0.3496393975120409 ATLAS_o
59146.411 18.998941735044216 0.1605021176546071 ATLAS_o
59156.411 18.927488460753658 0.10612638191880208 ATLAS_o
59246.411 19.52652605767112 0.3181576130445194 ATLAS_o
59266.411 19.69440490389333 0.26411048934001613 ATLAS_o
59276.411 19.718889504711406 0.25993583209454485 ATLAS_o
59286.411 19.99282807126494 0.19362998200278803 ATLAS_o
59296.411 19.805170474318523 0.1198315750380825 ATLAS_o
59306.411 19.763115166867674 0.07223234505659626 ATLAS_o
59346.411 20.002179626023196 0.13738429345931635 ATLAS_o
